dwell_time,container_size,customs_delay,is_peak_season,month,day_of_week,week_of_year,quarter,is_week,forwarder_volume,container_type_Hazard,container_type_Reefer,cargo_type_Electronics,cargo_type_Rice,cargo_type_Textile,cargo_type_Vehicles,origin_country_France,origin_country_India,origin_country_Morocco,origin_country_Turkey,freight_forwarder_DakarLog,freight_forwarder_FastForward,freight_forwarder_GlobalTrade,freight_forwarder_SahelTransit
5,20,1,0,2,3,8,1,0,19859,False,False,False,False,True,False,True,False,False,False,False,True,False,False
10,20,2,1,4,6,17,2,1,20081,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12,40,5,0,6,5,23,2,1,20081,False,True,True,False,False,False,False,True,False,False,False,False,False,False
5,20,0,1,4,2,17,2,0,19985,False,False,False,False,True,False,False,False,True,False,True,False,False,False
15,40,5,1,3,3,11,1,0,19961,False,True,False,False,True,False,False,False,True,False,False,False,False,True
9,40,2,1,4,6,16,2,1,20114,False,True,False,False,True,False,False,False,False,True,False,False,True,False
15,40,4,1,4,4,15,2,0,19859,True,False,True,False,False,False,False,False,False,False,False,True,False,False
8,20,2,1,12,2,49,4,0,19859,False,False,False,False,False,True,False,False,False,False,False,True,False,False
9,40,4,0,9,0,37,3,0,20114,False,True,False,False,True,False,False,False,True,False,False,False,True,False
5,40,1,0,8,1,33,3,0,20114,False,False,False,False,False,False,False,False,False,False,False,False,True,False
11,40,3,1,4,5,16,2,1,19961,False,False,True,False,False,False,False,False,False,True,False,False,False,True
12,20,3,1,4,6,14,2,1,19859,False,True,False,False,False,False,False,False,True,False,False,True,False,False
6,20,0,0,6,4,22,2,0,19859,False,True,False,False,False,False,False,True,False,False,False,True,False,False
7,20,0,1,12,4,50,4,0,20114,False,False,False,False,True,False,False,False,True,False,False,False,True,False
12,20,4,1,12,0,49,4,0,20081,False,True,False,True,False,False,False,True,False,False,False,False,False,False
9,20,4,0,7,3,28,3,0,19859,False,True,True,False,False,False,True,False,False,False,False,True,False,False
3,20,0,0,11,0,45,4,0,20114,False,False,True,False,False,False,False,True,False,False,False,False,True,False
8,40,4,0,6,0,24,2,0,20081,False,False,False,False,False,False,True,False,False,False,False,False,False,False
7,20,0,0,7,3,30,3,0,19985,True,False,True,False,False,False,False,False,False,True,True,False,False,False
10,20,1,0,6,6,24,2,1,19961,False,False,False,True,False,False,False,False,False,False,False,False,False,True
7,40,3,0,6,5,23,2,1,20114,False,False,True,False,False,False,False,False,False,False,False,False,True,False
9,20,3,1,3,3,10,1,0,19859,False,False,False,False,False,True,False,False,False,False,False,True,False,False
10,20,3,0,10,0,42,4,0,20114,False,True,False,False,False,True,True,False,False,False,False,False,True,False
8,20,1,0,10,2,40,4,0,20114,False,True,False,False,True,False,False,False,False,False,False,False,True,False
11,20,5,0,10,1,44,4,0,19985,True,False,False,False,False,False,False,True,False,False,True,False,False,False
9,20,1,0,5,0,20,2,0,19985,True,False,False,False,False,True,False,False,False,False,True,False,False,False
15,20,5,0,7,4,28,3,0,19961,False,True,False,False,True,False,False,False,True,False,False,False,False,True
7,40,1,0,5,0,19,2,0,19985,False,True,False,False,False,True,False,False,True,False,True,False,False,False
12,40,2,0,2,3,5,1,0,19961,False,True,False,True,False,False,False,False,False,True,False,False,False,True
8,40,2,0,6,6,25,2,1,19859,False,True,False,False,True,False,False,True,False,False,False,True,False,False
10,20,4,0,1,6,3,1,1,19985,False,True,True,False,False,False,False,False,False,False,True,False,False,False
5,20,0,0,8,5,34,3,1,19859,False,True,False,False,False,True,True,False,False,False,False,True,False,False
4,40,1,0,6,2,23,2,0,19859,False,False,False,False,False,False,False,False,True,False,False,True,False,False
8,20,0,0,2,1,6,1,0,19985,True,False,True,False,False,False,False,False,False,True,True,False,False,False
8,20,2,0,8,4,33,3,0,20081,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13,40,5,1,12,6,52,4,1,20114,False,True,False,False,True,False,False,False,True,False,False,False,True,False
11,40,5,0,2,0,8,1,0,19985,False,False,True,False,False,False,False,False,False,False,True,False,False,False
17,20,5,0,9,3,38,3,0,19961,True,False,False,False,False,True,False,False,False,False,False,False,False,True
9,20,3,0,10,1,41,4,0,19961,False,False,True,False,False,False,False,False,False,True,False,False,False,True
10,20,4,0,1,4,4,1,0,19985,False,True,False,False,False,True,False,False,False,True,True,False,False,False
7,40,0,0,8,0,33,3,0,19961,False,False,False,False,False,False,False,False,True,False,False,False,False,True
7,20,2,0,10,2,40,4,0,20114,False,True,False,False,False,False,False,False,True,False,False,False,True,False
10,40,3,0,10,4,41,4,0,19859,False,True,True,False,False,False,False,False,False,False,False,True,False,False
9,40,2,1,4,4,14,2,0,20081,False,True,True,False,False,False,False,False,False,True,False,False,False,False
13,40,2,0,10,2,41,4,0,19961,True,False,True,False,False,False,False,False,False,False,False,False,False,True
11,40,5,0,11,0,46,4,0,20081,False,True,False,False,False,False,False,False,False,True,False,False,False,False
14,20,5,0,10,1,44,4,0,19961,False,True,False,False,True,False,False,False,True,False,False,False,False,True
10,20,2,0,5,5,21,2,1,19859,True,False,False,True,False,False,False,True,False,False,False,True,False,False
10,20,3,0,1,2,1,1,0,20081,True,False,False,False,False,True,False,False,True,False,False,False,False,False
6,40,1,0,2,5,5,1,1,20081,False,False,False,True,False,False,False,True,False,False,False,False,False,False
4,20,0,0,7,1,28,3,0,20114,False,False,True,False,False,False,False,True,False,False,False,False,True,False
7,20,1,0,2,5,7,1,1,20114,False,True,False,False,True,False,False,True,False,False,False,False,True,False
6,20,3,0,1,1,3,1,0,20081,False,False,False,False,False,True,False,False,False,True,False,False,False,False
11,40,5,0,6,2,25,2,0,19859,False,True,False,False,True,False,False,False,False,False,False,True,False,False
14,40,4,0,8,1,32,3,0,19961,False,True,True,False,False,False,False,False,False,False,False,False,False,True
10,40,3,0,6,2,23,2,0,20114,True,False,False,False,False,True,False,False,True,False,False,False,True,False
8,40,3,0,2,2,7,1,0,19859,False,False,False,False,True,False,False,True,False,False,False,True,False,False
12,40,5,0,1,4,1,1,0,20081,True,False,False,False,False,True,False,False,False,True,False,False,False,False
12,20,5,1,4,6,14,2,1,19859,False,False,True,False,False,False,True,False,False,False,False,True,False,False
7,20,4,0,8,0,34,3,0,20081,False,False,False,False,False,True,True,False,False,False,False,False,False,False
9,20,0,0,2,0,6,1,0,19961,False,True,False,False,True,False,False,False,False,True,False,False,False,True
9,40,1,0,10,5,40,4,1,19961,False,False,False,False,True,False,False,False,True,False,False,False,False,True
6,20,1,1,12,4,50,4,0,19859,False,False,True,False,False,False,False,True,False,False,False,True,False,False
8,20,1,0,10,6,43,4,1,20081,True,False,False,False,True,False,True,False,False,False,False,False,False,False
7,40,3,0,6,4,26,2,0,19859,False,False,False,True,False,False,False,True,False,False,False,True,False,False
8,40,1,1,4,2,14,2,0,19859,False,True,True,False,False,False,True,False,False,False,False,True,False,False
14,40,4,1,4,6,14,2,1,20114,True,False,False,False,False,False,False,False,False,False,False,False,True,False
5,20,0,0,7,4,27,3,0,20114,False,True,False,False,False,True,False,True,False,False,False,False,True,False
14,20,3,1,4,2,17,2,0,19961,False,True,False,True,False,False,False,False,True,False,False,False,False,True
7,40,1,0,7,0,28,3,0,19985,False,True,False,False,False,True,False,False,False,False,True,False,False,False
9,20,3,0,9,6,36,3,1,20114,True,False,False,False,False,True,False,False,True,False,False,False,True,False
9,20,2,0,6,5,23,2,1,19859,False,True,False,False,True,False,False,False,True,False,False,True,False,False
10,40,3,0,9,2,37,3,0,19985,False,True,False,False,False,True,False,False,True,False,True,False,False,False
8,40,0,0,11,6,46,4,1,20081,False,True,True,False,False,False,False,False,False,False,False,False,False,False
8,20,4,0,5,0,19,2,0,20114,False,False,False,False,False,False,True,False,False,False,False,False,True,False
13,40,2,0,1,2,3,1,0,19961,False,True,False,False,False,True,False,False,False,False,False,False,False,True
8,40,2,0,10,6,40,4,1,20081,False,True,True,False,False,False,False,False,True,False,False,False,False,False
10,20,2,0,8,4,32,3,0,19961,False,True,True,False,False,False,True,False,False,False,False,False,False,True
12,40,5,0,2,3,8,1,0,19859,False,True,False,False,False,False,True,False,False,False,False,True,False,False
16,20,4,0,2,0,9,1,0,19961,True,False,True,False,False,False,False,False,False,False,False,False,False,True
5,40,0,0,11,6,46,4,1,20081,False,False,False,False,False,False,False,False,False,True,False,False,False,False
10,20,0,1,12,1,52,4,0,19961,False,False,True,False,False,False,False,False,False,True,False,False,False,True
11,20,1,0,6,4,25,2,0,19961,False,True,False,True,False,False,True,False,False,False,False,False,False,True
7,20,4,0,10,5,40,4,1,20114,False,False,False,False,True,False,False,True,False,False,False,False,True,False
14,40,1,1,4,0,17,2,0,19961,True,False,False,False,True,False,False,False,False,True,False,False,False,True
12,20,5,0,10,6,41,4,1,20114,True,False,False,False,True,False,False,True,False,False,False,False,True,False
9,40,1,1,12,4,49,4,0,19859,True,False,False,False,False,True,False,False,False,True,False,True,False,False
5,40,0,0,5,2,22,2,0,20081,False,True,False,False,True,False,False,True,False,False,False,False,False,False
7,20,0,0,5,6,18,2,1,20114,False,True,False,True,False,False,False,False,False,False,False,False,True,False
9,20,4,0,6,6,22,2,1,20081,False,True,False,True,False,False,False,False,True,False,False,False,False,False
4,40,1,0,9,5,39,3,1,19985,False,False,False,False,True,False,False,True,False,False,True,False,False,False
11,20,5,1,4,4,15,2,0,20114,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6,20,0,0,10,3,43,4,0,19985,False,True,False,True,False,False,False,True,False,False,True,False,False,False
9,40,5,0,9,6,35,3,1,20081,False,False,False,True,False,False,False,False,False,False,False,False,False,False
12,40,5,0,6,6,25,2,1,20114,True,False,False,False,False,True,False,False,False,True,False,False,True,False
6,40,0,0,2,2,6,1,0,19985,True,False,False,False,False,True,True,False,False,False,True,False,False,False
12,20,4,0,6,0,25,2,0,19859,False,True,False,False,False,True,False,False,False,False,False,True,False,False
6,20,1,0,9,0,36,3,0,20114,False,True,False,True,False,False,False,False,False,True,False,False,True,False
5,20,2,0,1,3,4,1,0,19985,False,False,True,False,False,False,False,True,False,False,True,False,False,False
10,20,2,1,12,3,51,4,0,20081,False,True,False,False,False,True,False,False,False,True,False,False,False,False
9,40,3,0,11,3,44,4,0,20081,True,False,False,True,False,False,False,False,False,True,False,False,False,False
9,20,3,0,1,4,2,1,0,19985,False,False,False,True,False,False,False,False,False,False,True,False,False,False
7,20,1,0,11,6,45,4,1,19985,True,False,False,False,False,False,False,True,False,False,True,False,False,False
11,40,0,0,11,3,45,4,0,19961,True,False,False,False,False,False,False,False,False,True,False,False,False,True
7,40,1,0,2,6,5,1,1,19985,False,True,False,True,False,False,False,False,True,False,True,False,False,False
10,20,4,0,6,3,25,2,0,19859,False,True,False,False,False,True,False,False,True,False,False,True,False,False
7,40,0,0,1,4,3,1,0,20114,True,False,False,False,False,True,False,False,True,False,False,False,True,False
11,40,0,0,11,4,46,4,0,19961,True,False,False,False,True,False,False,True,False,False,False,False,False,True
11,40,4,0,9,3,38,3,0,19961,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9,20,4,0,5,0,21,2,0,19985,False,False,False,False,False,False,False,False,True,False,True,False,False,False
12,40,3,0,5,1,21,2,0,19961,False,False,False,True,False,False,False,False,False,False,False,False,False,True
10,40,3,1,4,6,13,2,1,20114,False,False,False,True,False,False,False,False,True,False,False,False,True,False
11,40,2,1,12,2,51,4,0,19859,True,False,True,False,False,False,False,True,False,False,False,True,False,False
10,20,3,0,11,5,46,4,1,19961,False,False,False,False,True,False,False,False,False,True,False,False,False,True
9,40,1,0,10,6,41,4,1,19859,True,False,False,True,False,False,False,False,False,True,False,True,False,False
4,40,0,0,8,3,31,3,0,20114,False,False,False,False,False,True,False,False,False,True,False,False,True,False
11,40,3,1,12,4,49,4,0,20114,False,True,False,True,False,False,False,False,True,False,False,False,True,False
13,40,5,0,2,0,8,1,0,19985,True,False,False,False,True,False,False,False,False,False,True,False,False,False
3,40,0,0,6,4,22,2,0,19985,False,False,False,False,True,False,True,False,False,False,True,False,False,False
11,20,3,0,7,2,27,3,0,19985,True,False,False,False,False,False,False,False,True,False,True,False,False,False
13,20,4,1,3,5,9,1,1,20114,False,True,False,True,False,False,False,True,False,False,False,False,True,False
11,20,4,0,7,6,27,3,1,19985,False,True,True,False,False,False,False,False,False,False,True,False,False,False
13,20,4,0,5,4,18,2,0,19961,True,False,False,True,False,False,False,False,False,True,False,False,False,True
11,20,3,0,5,1,22,2,0,19961,False,True,False,False,False,True,False,False,False,True,False,False,False,True
7,20,2,0,11,4,45,4,0,19985,False,True,False,False,True,False,False,True,False,False,True,False,False,False
10,20,3,0,2,0,9,1,0,19985,False,True,False,False,True,False,False,False,False,False,True,False,False,False
10,20,3,1,12,4,49,4,0,19859,False,False,True,False,False,False,False,False,False,True,False,True,False,False
12,40,3,0,11,2,44,4,0,19961,True,False,False,False,False,False,False,True,False,False,False,False,False,True
9,40,1,0,6,3,26,2,0,19859,True,False,False,False,False,False,False,True,False,False,False,True,False,False
11,20,1,0,6,0,25,2,0,19961,True,False,True,False,False,False,False,True,False,False,False,False,False,True
6,20,0,0,11,2,47,4,0,20114,True,False,False,True,False,False,False,False,True,False,False,False,True,False
9,20,1,0,9,3,39,3,0,19859,True,False,False,False,True,False,False,True,False,False,False,True,False,False
12,20,5,0,2,3,8,1,0,19859,False,True,False,False,False,True,False,False,True,False,False,True,False,False
6,40,1,1,4,1,15,2,0,20081,False,False,False,True,False,False,False,False,False,True,False,False,False,False
15,20,5,0,9,3,38,3,0,19961,False,True,True,False,False,False,False,False,True,False,False,False,False,True
8,20,0,0,2,2,8,1,0,19961,False,True,False,True,False,False,False,False,True,False,False,False,False,True
9,40,1,1,3,2,9,1,0,19961,False,False,False,True,False,False,False,False,False,True,False,False,False,True
6,20,0,1,4,1,16,2,0,20081,False,False,False,False,False,False,True,False,False,False,False,False,False,False
