Date and Hour,Date,StartHour,EndHour,Source,Production,dayOfYear,dayName,monthName
2020-08-24 16:00:00+02:00,2020-08-24,16:00:00,17:00:00,Wind,2780.0,237,Monday,August
2020-01-07 01:00:00+01:00,2020-01-07,01:00:00,02:00:00,Wind,5145.0,7,Tuesday,January
2020-01-11 00:00:00+01:00,2020-01-11,00:00:00,01:00:00,Wind,1608.0,11,Saturday,January
2020-08-24 19:00:00+02:00,2020-08-24,19:00:00,20:00:00,Wind,1430.0,237,Monday,August
2020-01-07 03:00:00+01:00,2020-01-07,03:00:00,04:00:00,Wind,3979.0,7,Tuesday,January
2020-01-11 05:00:00+01:00,2020-01-11,05:00:00,06:00:00,Wind,2644.0,11,Saturday,January
2020-08-25 08:00:00+02:00,2020-08-25,08:00:00,09:00:00,Wind,5173.0,238,Tuesday,August
2020-01-07 12:00:00+01:00,2020-01-07,12:00:00,13:00:00,Wind,3063.0,7,Tuesday,January
2020-01-11 07:00:00+01:00,2020-01-11,07:00:00,08:00:00,Wind,3309.0,11,Saturday,January
2020-08-25 10:00:00+02:00,2020-08-25,10:00:00,11:00:00,Wind,5498.0,238,Tuesday,August
2020-01-07 16:00:00+01:00,2020-01-07,16:00:00,17:00:00,Wind,3989.0,7,Tuesday,January
2020-01-11 14:00:00+01:00,2020-01-11,14:00:00,15:00:00,Wind,3843.0,11,Saturday,January
2020-08-25 14:00:00+02:00,2020-08-25,14:00:00,15:00:00,Wind,9289.0,238,Tuesday,August
2020-01-08 02:00:00+01:00,2020-01-08,02:00:00,03:00:00,Wind,6010.0,8,Wednesday,January
2020-01-11 18:00:00+01:00,2020-01-11,18:00:00,19:00:00,Wind,3810.0,11,Saturday,January
2020-08-25 15:00:00+02:00,2020-08-25,15:00:00,16:00:00,Wind,10179.0,238,Tuesday,August
2020-01-08 10:00:00+01:00,2020-01-08,10:00:00,11:00:00,Wind,3849.0,8,Wednesday,January
2020-01-11 22:00:00+01:00,2020-01-11,22:00:00,23:00:00,Wind,4739.0,11,Saturday,January
2020-08-25 23:00:00+02:00,2020-08-25,23:00:00,24:00:00,Wind,9966.0,238,Tuesday,August
2020-01-08 13:00:00+01:00,2020-01-08,13:00:00,14:00:00,Wind,3262.0,8,Wednesday,January
2020-01-12 04:00:00+01:00,2020-01-12,04:00:00,05:00:00,Wind,6427.0,12,Sunday,January
2020-08-26 02:00:00+02:00,2020-08-26,02:00:00,03:00:00,Wind,9966.0,239,Wednesday,August
2020-01-08 16:00:00+01:00,2020-01-08,16:00:00,17:00:00,Wind,2663.0,8,Wednesday,January
2020-01-12 07:00:00+01:00,2020-01-12,07:00:00,08:00:00,Wind,7376.0,12,Sunday,January
2020-08-26 03:00:00+02:00,2020-08-26,03:00:00,04:00:00,Wind,9685.0,239,Wednesday,August
2020-01-08 23:00:00+01:00,2020-01-08,23:00:00,24:00:00,Wind,5657.0,8,Wednesday,January
2020-01-12 08:00:00+01:00,2020-01-12,08:00:00,09:00:00,Wind,7717.0,12,Sunday,January
2020-08-26 20:00:00+02:00,2020-08-26,20:00:00,21:00:00,Wind,2922.0,239,Wednesday,August
2020-01-09 05:00:00+01:00,2020-01-09,05:00:00,06:00:00,Wind,9291.0,9,Thursday,January
2020-01-12 11:00:00+01:00,2020-01-12,11:00:00,12:00:00,Wind,7205.0,12,Sunday,January
2020-08-27 07:00:00+02:00,2020-08-27,07:00:00,08:00:00,Wind,970.0,240,Thursday,August
2020-01-09 06:00:00+01:00,2020-01-09,06:00:00,07:00:00,Wind,9538.0,9,Thursday,January
2020-01-12 13:00:00+01:00,2020-01-12,13:00:00,14:00:00,Wind,6810.0,12,Sunday,January
2020-08-27 22:00:00+02:00,2020-08-27,22:00:00,23:00:00,Wind,7235.0,240,Thursday,August
2020-01-09 15:00:00+01:00,2020-01-09,15:00:00,16:00:00,Wind,9837.0,9,Thursday,January
2020-01-12 16:00:00+01:00,2020-01-12,16:00:00,17:00:00,Wind,5378.0,12,Sunday,January
2020-08-28 02:00:00+02:00,2020-08-28,02:00:00,03:00:00,Wind,5945.0,241,Friday,August
2020-01-09 19:00:00+01:00,2020-01-09,19:00:00,20:00:00,Wind,11187.0,9,Thursday,January
2020-01-13 01:00:00+01:00,2020-01-13,01:00:00,02:00:00,Wind,2843.0,13,Monday,January
2020-08-28 03:00:00+02:00,2020-08-28,03:00:00,04:00:00,Wind,5281.0,241,Friday,August
2020-01-09 20:00:00+01:00,2020-01-09,20:00:00,21:00:00,Wind,11138.0,9,Thursday,January
2020-01-13 06:00:00+01:00,2020-01-13,06:00:00,07:00:00,Wind,2983.0,13,Monday,January
2020-08-28 17:00:00+02:00,2020-08-28,17:00:00,18:00:00,Wind,7011.0,241,Friday,August
2020-01-10 00:00:00+01:00,2020-01-10,00:00:00,01:00:00,Wind,9681.0,10,Friday,January
2020-01-13 07:00:00+01:00,2020-01-13,07:00:00,08:00:00,Wind,3293.0,13,Monday,January
2020-08-28 19:00:00+02:00,2020-08-28,19:00:00,20:00:00,Wind,5252.0,241,Friday,August
2020-01-10 02:00:00+01:00,2020-01-10,02:00:00,03:00:00,Wind,8778.0,10,Friday,January
2020-01-13 09:00:00+01:00,2020-01-13,09:00:00,10:00:00,Wind,4281.0,13,Monday,January
2020-08-28 22:00:00+02:00,2020-08-28,22:00:00,23:00:00,Wind,3034.0,241,Friday,August
2020-01-10 03:00:00+01:00,2020-01-10,03:00:00,04:00:00,Wind,8477.0,10,Friday,January
2020-01-13 20:00:00+01:00,2020-01-13,20:00:00,21:00:00,Wind,11677.0,13,Monday,January
2020-08-29 05:00:00+02:00,2020-08-29,05:00:00,06:00:00,Wind,2760.0,242,Saturday,August
2020-01-10 07:00:00+01:00,2020-01-10,07:00:00,08:00:00,Wind,7552.0,10,Friday,January
2020-01-13 22:00:00+01:00,2020-01-13,22:00:00,23:00:00,Wind,11828.0,13,Monday,January
2020-08-29 11:00:00+02:00,2020-08-29,11:00:00,12:00:00,Wind,2405.0,242,Saturday,August
2020-01-10 13:00:00+01:00,2020-01-10,13:00:00,14:00:00,Wind,4828.0,10,Friday,January
2020-01-13 23:00:00+01:00,2020-01-13,23:00:00,24:00:00,Wind,12074.0,13,Monday,January
2020-08-29 12:00:00+02:00,2020-08-29,12:00:00,13:00:00,Wind,2539.0,242,Saturday,August
2020-01-11 13:00:00+01:00,2020-01-11,13:00:00,14:00:00,Wind,3946.0,11,Saturday,January
2020-01-14 00:00:00+01:00,2020-01-14,00:00:00,01:00:00,Wind,12196.0,14,Tuesday,January
2020-08-29 18:00:00+02:00,2020-08-29,18:00:00,19:00:00,Wind,4072.0,242,Saturday,August
2020-01-11 15:00:00+01:00,2020-01-11,15:00:00,16:00:00,Wind,3558.0,11,Saturday,January
2020-01-14 01:00:00+01:00,2020-01-14,01:00:00,02:00:00,Wind,12210.0,14,Tuesday,January
2020-08-29 19:00:00+02:00,2020-08-29,19:00:00,20:00:00,Wind,4224.0,242,Saturday,August
2020-01-12 05:00:00+01:00,2020-01-12,05:00:00,06:00:00,Wind,6787.0,12,Sunday,January
2020-01-14 02:00:00+01:00,2020-01-14,02:00:00,03:00:00,Wind,12253.0,14,Tuesday,January
2020-08-30 02:00:00+02:00,2020-08-30,02:00:00,03:00:00,Wind,2801.0,243,Sunday,August
2020-01-12 06:00:00+01:00,2020-01-12,06:00:00,07:00:00,Wind,7028.0,12,Sunday,January
2020-01-14 18:00:00+01:00,2020-01-14,18:00:00,19:00:00,Wind,12714.0,14,Tuesday,January
2020-08-30 03:00:00+02:00,2020-08-30,03:00:00,04:00:00,Wind,2988.0,243,Sunday,August
2020-01-12 09:00:00+01:00,2020-01-12,09:00:00,10:00:00,Wind,7662.0,12,Sunday,January
2020-01-14 21:00:00+01:00,2020-01-14,21:00:00,22:00:00,Wind,12676.0,14,Tuesday,January
2020-08-30 04:00:00+02:00,2020-08-30,04:00:00,05:00:00,Wind,3249.0,243,Sunday,August
2020-01-12 10:00:00+01:00,2020-01-12,10:00:00,11:00:00,Wind,7502.0,12,Sunday,January
2020-01-15 03:00:00+01:00,2020-01-15,03:00:00,04:00:00,Wind,12348.0,15,Wednesday,January
2020-08-30 11:00:00+02:00,2020-08-30,11:00:00,12:00:00,Wind,2699.0,243,Sunday,August
2020-01-12 18:00:00+01:00,2020-01-12,18:00:00,19:00:00,Wind,4553.0,12,Sunday,January
2020-01-15 04:00:00+01:00,2020-01-15,04:00:00,05:00:00,Wind,12457.0,15,Wednesday,January
2020-08-30 16:00:00+02:00,2020-08-30,16:00:00,17:00:00,Wind,4637.0,243,Sunday,August
2020-01-12 23:00:00+01:00,2020-01-12,23:00:00,24:00:00,Wind,3429.0,12,Sunday,January
2020-01-15 11:00:00+01:00,2020-01-15,11:00:00,12:00:00,Wind,12176.0,15,Wednesday,January
2020-08-30 21:00:00+02:00,2020-08-30,21:00:00,22:00:00,Wind,3756.0,243,Sunday,August
2020-01-13 00:00:00+01:00,2020-01-13,00:00:00,01:00:00,Wind,3145.0,13,Monday,January
2020-01-15 14:00:00+01:00,2020-01-15,14:00:00,15:00:00,Wind,10515.0,15,Wednesday,January
2020-08-31 03:00:00+02:00,2020-08-31,03:00:00,04:00:00,Wind,2664.0,244,Monday,August
2020-01-13 14:00:00+01:00,2020-01-13,14:00:00,15:00:00,Wind,7459.0,13,Monday,January
2020-01-15 22:00:00+01:00,2020-01-15,22:00:00,23:00:00,Wind,4413.0,15,Wednesday,January
2020-08-31 11:00:00+02:00,2020-08-31,11:00:00,12:00:00,Wind,1726.0,244,Monday,August
2020-01-13 15:00:00+01:00,2020-01-13,15:00:00,16:00:00,Wind,8009.0,13,Monday,January
2020-01-16 00:00:00+01:00,2020-01-16,00:00:00,01:00:00,Wind,3443.0,16,Thursday,January
2020-08-31 17:00:00+02:00,2020-08-31,17:00:00,18:00:00,Wind,1581.0,244,Monday,August
2020-01-14 03:00:00+01:00,2020-01-14,03:00:00,04:00:00,Wind,12348.0,14,Tuesday,January
2020-01-16 02:00:00+01:00,2020-01-16,02:00:00,03:00:00,Wind,3004.0,16,Thursday,January
2020-08-31 20:00:00+02:00,2020-08-31,20:00:00,21:00:00,Wind,1410.0,244,Monday,August
2020-01-14 06:00:00+01:00,2020-01-14,06:00:00,07:00:00,Wind,11654.0,14,Tuesday,January
2020-01-16 13:00:00+01:00,2020-01-16,13:00:00,14:00:00,Wind,7295.0,16,Thursday,January
2020-08-31 21:00:00+02:00,2020-08-31,21:00:00,22:00:00,Wind,1505.0,244,Monday,August
2020-01-14 07:00:00+01:00,2020-01-14,07:00:00,08:00:00,Wind,11747.0,14,Tuesday,January
2020-01-16 14:00:00+01:00,2020-01-16,14:00:00,15:00:00,Wind,7681.0,16,Thursday,January
2020-08-01 00:00:00+02:00,2020-08-01,00:00:00,01:00:00,Solar,0.0,214,Saturday,August
2020-01-14 10:00:00+01:00,2020-01-14,10:00:00,11:00:00,Wind,12267.0,14,Tuesday,January
2020-01-16 16:00:00+01:00,2020-01-16,16:00:00,17:00:00,Wind,8600.0,16,Thursday,January
2020-08-01 01:00:00+02:00,2020-08-01,01:00:00,02:00:00,Solar,0.0,214,Saturday,August
2020-01-14 11:00:00+01:00,2020-01-14,11:00:00,12:00:00,Wind,12536.0,14,Tuesday,January
2020-01-16 21:00:00+01:00,2020-01-16,21:00:00,22:00:00,Wind,11091.0,16,Thursday,January
2020-08-01 09:00:00+02:00,2020-08-01,09:00:00,10:00:00,Solar,1365.0,214,Saturday,August
2020-01-15 07:00:00+01:00,2020-01-15,07:00:00,08:00:00,Wind,12852.0,15,Wednesday,January
2020-01-16 22:00:00+01:00,2020-01-16,22:00:00,23:00:00,Wind,10754.0,16,Thursday,January
2020-08-01 22:00:00+02:00,2020-08-01,22:00:00,23:00:00,Solar,1.0,214,Saturday,August
2020-01-15 09:00:00+01:00,2020-01-15,09:00:00,10:00:00,Wind,12401.0,15,Wednesday,January
2020-01-17 06:00:00+01:00,2020-01-17,06:00:00,07:00:00,Wind,8381.0,17,Friday,January
2020-08-02 01:00:00+02:00,2020-08-02,01:00:00,02:00:00,Solar,0.0,215,Sunday,August
2020-01-15 13:00:00+01:00,2020-01-15,13:00:00,14:00:00,Wind,11590.0,15,Wednesday,January
2020-01-17 11:00:00+01:00,2020-01-17,11:00:00,12:00:00,Wind,7518.0,17,Friday,January
2020-08-02 02:00:00+02:00,2020-08-02,02:00:00,03:00:00,Solar,0.0,215,Sunday,August
2020-01-15 15:00:00+01:00,2020-01-15,15:00:00,16:00:00,Wind,9044.0,15,Wednesday,January
2020-01-17 22:00:00+01:00,2020-01-17,22:00:00,23:00:00,Wind,6358.0,17,Friday,January
2020-08-02 04:00:00+02:00,2020-08-02,04:00:00,05:00:00,Solar,0.0,215,Sunday,August
2020-01-15 21:00:00+01:00,2020-01-15,21:00:00,22:00:00,Wind,4741.0,15,Wednesday,January
2020-01-18 07:00:00+01:00,2020-01-18,07:00:00,08:00:00,Wind,3491.0,18,Saturday,January
2020-08-02 22:00:00+02:00,2020-08-02,22:00:00,23:00:00,Solar,1.0,215,Sunday,August
2020-01-16 15:00:00+01:00,2020-01-16,15:00:00,16:00:00,Wind,8178.0,16,Thursday,January
2020-01-18 09:00:00+01:00,2020-01-18,09:00:00,10:00:00,Wind,2657.0,18,Saturday,January
2020-08-03 00:00:00+02:00,2020-08-03,00:00:00,01:00:00,Solar,0.0,216,Monday,August
2020-01-16 20:00:00+01:00,2020-01-16,20:00:00,21:00:00,Wind,11096.0,16,Thursday,January
2020-01-18 15:00:00+01:00,2020-01-18,15:00:00,16:00:00,Wind,929.0,18,Saturday,January
2020-08-03 02:00:00+02:00,2020-08-03,02:00:00,03:00:00,Solar,0.0,216,Monday,August
2020-01-17 07:00:00+01:00,2020-01-17,07:00:00,08:00:00,Wind,8557.0,17,Friday,January
2020-01-18 19:00:00+01:00,2020-01-18,19:00:00,20:00:00,Wind,3333.0,18,Saturday,January
2020-08-03 12:00:00+02:00,2020-08-03,12:00:00,13:00:00,Solar,2919.0,216,Monday,August
2020-01-17 08:00:00+01:00,2020-01-17,08:00:00,09:00:00,Wind,8165.0,17,Friday,January
2020-01-18 22:00:00+01:00,2020-01-18,22:00:00,23:00:00,Wind,3962.0,18,Saturday,January
2020-08-03 16:00:00+02:00,2020-08-03,16:00:00,17:00:00,Solar,2580.0,216,Monday,August
2020-01-17 14:00:00+01:00,2020-01-17,14:00:00,15:00:00,Wind,9200.0,17,Friday,January
2020-01-19 06:00:00+01:00,2020-01-19,06:00:00,07:00:00,Wind,5080.0,19,Sunday,January
2020-08-03 18:00:00+02:00,2020-08-03,18:00:00,19:00:00,Solar,1520.0,216,Monday,August
2020-01-17 17:00:00+01:00,2020-01-17,17:00:00,18:00:00,Wind,7497.0,17,Friday,January
2020-01-19 08:00:00+01:00,2020-01-19,08:00:00,09:00:00,Wind,5214.0,19,Sunday,January
2020-08-04 05:00:00+02:00,2020-08-04,05:00:00,06:00:00,Solar,0.0,217,Tuesday,August
2020-01-17 19:00:00+01:00,2020-01-17,19:00:00,20:00:00,Wind,7085.0,17,Friday,January
2020-01-19 12:00:00+01:00,2020-01-19,12:00:00,13:00:00,Wind,4924.0,19,Sunday,January
2020-08-04 06:00:00+02:00,2020-08-04,06:00:00,07:00:00,Solar,4.0,217,Tuesday,August
2020-01-18 01:00:00+01:00,2020-01-18,01:00:00,02:00:00,Wind,6372.0,18,Saturday,January
2020-01-19 21:00:00+01:00,2020-01-19,21:00:00,22:00:00,Wind,7200.0,19,Sunday,January
2020-08-04 08:00:00+02:00,2020-08-04,08:00:00,09:00:00,Solar,854.0,217,Tuesday,August
2020-01-18 05:00:00+01:00,2020-01-18,05:00:00,06:00:00,Wind,4687.0,18,Saturday,January
2020-01-20 06:00:00+01:00,2020-01-20,06:00:00,07:00:00,Wind,5973.0,20,Monday,January
2020-08-04 12:00:00+02:00,2020-08-04,12:00:00,13:00:00,Solar,3767.0,217,Tuesday,August
2020-01-18 12:00:00+01:00,2020-01-18,12:00:00,13:00:00,Wind,685.0,18,Saturday,January
2020-01-20 11:00:00+01:00,2020-01-20,11:00:00,12:00:00,Wind,4804.0,20,Monday,January
2020-08-04 13:00:00+02:00,2020-08-04,13:00:00,14:00:00,Solar,3923.0,217,Tuesday,August
2020-01-18 14:00:00+01:00,2020-01-18,14:00:00,15:00:00,Wind,704.0,18,Saturday,January
2020-01-20 12:00:00+01:00,2020-01-20,12:00:00,13:00:00,Wind,4934.0,20,Monday,January
2020-08-04 17:00:00+02:00,2020-08-04,17:00:00,18:00:00,Solar,2785.0,217,Tuesday,August
2020-01-18 18:00:00+01:00,2020-01-18,18:00:00,19:00:00,Wind,2519.0,18,Saturday,January
2020-01-21 02:00:00+01:00,2020-01-21,02:00:00,03:00:00,Wind,4060.0,21,Tuesday,January
2020-08-04 18:00:00+02:00,2020-08-04,18:00:00,19:00:00,Solar,1914.0,217,Tuesday,August
2020-01-18 23:00:00+01:00,2020-01-18,23:00:00,24:00:00,Wind,3814.0,18,Saturday,January
2020-01-21 06:00:00+01:00,2020-01-21,06:00:00,07:00:00,Wind,3450.0,21,Tuesday,January
2020-08-04 19:00:00+02:00,2020-08-04,19:00:00,20:00:00,Solar,877.0,217,Tuesday,August
2020-01-19 00:00:00+01:00,2020-01-19,00:00:00,01:00:00,Wind,3857.0,19,Sunday,January
2020-01-21 19:00:00+01:00,2020-01-21,19:00:00,20:00:00,Wind,3788.0,21,Tuesday,January
2020-08-04 21:00:00+02:00,2020-08-04,21:00:00,22:00:00,Solar,10.0,217,Tuesday,August
2020-01-19 02:00:00+01:00,2020-01-19,02:00:00,03:00:00,Wind,4240.0,19,Sunday,January
2020-01-21 22:00:00+01:00,2020-01-21,22:00:00,23:00:00,Wind,3836.0,21,Tuesday,January
2020-08-05 00:00:00+02:00,2020-08-05,00:00:00,01:00:00,Solar,2.0,218,Wednesday,August
2020-01-19 07:00:00+01:00,2020-01-19,07:00:00,08:00:00,Wind,5056.0,19,Sunday,January
2020-01-22 02:00:00+01:00,2020-01-22,02:00:00,03:00:00,Wind,3145.0,22,Wednesday,January
2020-08-05 01:00:00+02:00,2020-08-05,01:00:00,02:00:00,Solar,1.0,218,Wednesday,August
2020-01-19 11:00:00+01:00,2020-01-19,11:00:00,12:00:00,Wind,4802.0,19,Sunday,January
2020-01-22 13:00:00+01:00,2020-01-22,13:00:00,14:00:00,Wind,2890.0,22,Wednesday,January
2020-08-05 11:00:00+02:00,2020-08-05,11:00:00,12:00:00,Solar,3499.0,218,Wednesday,August
2020-01-19 13:00:00+01:00,2020-01-19,13:00:00,14:00:00,Wind,5472.0,19,Sunday,January
2020-01-22 17:00:00+01:00,2020-01-22,17:00:00,18:00:00,Wind,4457.0,22,Wednesday,January
2020-08-05 20:00:00+02:00,2020-08-05,20:00:00,21:00:00,Solar,168.0,218,Wednesday,August
2020-01-19 16:00:00+01:00,2020-01-19,16:00:00,17:00:00,Wind,5888.0,19,Sunday,January
2020-01-22 18:00:00+01:00,2020-01-22,18:00:00,19:00:00,Wind,5349.0,22,Wednesday,January
2020-08-05 21:00:00+02:00,2020-08-05,21:00:00,22:00:00,Solar,6.0,218,Wednesday,August
2020-01-19 18:00:00+01:00,2020-01-19,18:00:00,19:00:00,Wind,6430.0,19,Sunday,January
2020-01-22 20:00:00+01:00,2020-01-22,20:00:00,21:00:00,Wind,6556.0,22,Wednesday,January
2020-08-05 23:00:00+02:00,2020-08-05,23:00:00,24:00:00,Solar,1.0,218,Wednesday,August
2020-01-20 04:00:00+01:00,2020-01-20,04:00:00,05:00:00,Wind,5840.0,20,Monday,January
2020-01-22 23:00:00+01:00,2020-01-22,23:00:00,24:00:00,Wind,6716.0,22,Wednesday,January
2020-08-06 04:00:00+02:00,2020-08-06,04:00:00,05:00:00,Solar,1.0,219,Thursday,August
2020-01-20 05:00:00+01:00,2020-01-20,05:00:00,06:00:00,Wind,5845.0,20,Monday,January
2020-01-23 00:00:00+01:00,2020-01-23,00:00:00,01:00:00,Wind,6865.0,23,Thursday,January
2020-08-06 17:00:00+02:00,2020-08-06,17:00:00,18:00:00,Solar,2720.0,219,Thursday,August
2020-01-20 07:00:00+01:00,2020-01-20,07:00:00,08:00:00,Wind,6070.0,20,Monday,January
2020-01-23 09:00:00+01:00,2020-01-23,09:00:00,10:00:00,Wind,5096.0,23,Thursday,January
2020-08-06 19:00:00+02:00,2020-08-06,19:00:00,20:00:00,Solar,818.0,219,Thursday,August
2020-01-20 10:00:00+01:00,2020-01-20,10:00:00,11:00:00,Wind,5012.0,20,Monday,January
2020-01-23 16:00:00+01:00,2020-01-23,16:00:00,17:00:00,Wind,3107.0,23,Thursday,January
2020-08-06 21:00:00+02:00,2020-08-06,21:00:00,22:00:00,Solar,5.0,219,Thursday,August
2020-01-20 19:00:00+01:00,2020-01-20,19:00:00,20:00:00,Wind,5432.0,20,Monday,January
2020-01-23 22:00:00+01:00,2020-01-23,22:00:00,23:00:00,Wind,2803.0,23,Thursday,January
2020-08-06 23:00:00+02:00,2020-08-06,23:00:00,24:00:00,Solar,1.0,219,Thursday,August
2020-01-20 22:00:00+01:00,2020-01-20,22:00:00,23:00:00,Wind,4957.0,20,Monday,January
2020-01-24 09:00:00+01:00,2020-01-24,09:00:00,10:00:00,Wind,1567.0,24,Friday,January
2020-08-07 04:00:00+02:00,2020-08-07,04:00:00,05:00:00,Solar,1.0,220,Friday,August
2020-01-21 04:00:00+01:00,2020-01-21,04:00:00,05:00:00,Wind,3749.0,21,Tuesday,January
2020-01-24 10:00:00+01:00,2020-01-24,10:00:00,11:00:00,Wind,1211.0,24,Friday,January
2020-08-07 05:00:00+02:00,2020-08-07,05:00:00,06:00:00,Solar,1.0,220,Friday,August
2020-01-21 07:00:00+01:00,2020-01-21,07:00:00,08:00:00,Wind,3496.0,21,Tuesday,January
2020-01-24 17:00:00+01:00,2020-01-24,17:00:00,18:00:00,Wind,315.0,24,Friday,January
2020-08-07 10:00:00+02:00,2020-08-07,10:00:00,11:00:00,Solar,2661.0,220,Friday,August
2020-01-21 13:00:00+01:00,2020-01-21,13:00:00,14:00:00,Wind,1653.0,21,Tuesday,January
2020-01-24 20:00:00+01:00,2020-01-24,20:00:00,21:00:00,Wind,501.0,24,Friday,January
2020-08-07 13:00:00+02:00,2020-08-07,13:00:00,14:00:00,Solar,3820.0,220,Friday,August
2020-01-21 14:00:00+01:00,2020-01-21,14:00:00,15:00:00,Wind,1678.0,21,Tuesday,January
2020-01-25 02:00:00+01:00,2020-01-25,02:00:00,03:00:00,Wind,982.0,25,Saturday,January
2020-08-07 15:00:00+02:00,2020-08-07,15:00:00,16:00:00,Solar,3620.0,220,Friday,August
2020-01-21 18:00:00+01:00,2020-01-21,18:00:00,19:00:00,Wind,3287.0,21,Tuesday,January
2020-01-25 04:00:00+01:00,2020-01-25,04:00:00,05:00:00,Wind,1157.0,25,Saturday,January
2020-08-08 09:00:00+02:00,2020-08-08,09:00:00,10:00:00,Solar,1557.0,221,Saturday,August
2020-01-21 20:00:00+01:00,2020-01-21,20:00:00,21:00:00,Wind,3949.0,21,Tuesday,January
2020-01-25 11:00:00+01:00,2020-01-25,11:00:00,12:00:00,Wind,1163.0,25,Saturday,January
2020-08-08 11:00:00+02:00,2020-08-08,11:00:00,12:00:00,Solar,3186.0,221,Saturday,August
2020-01-22 00:00:00+01:00,2020-01-22,00:00:00,01:00:00,Wind,3292.0,22,Wednesday,January
2020-01-25 14:00:00+01:00,2020-01-25,14:00:00,15:00:00,Wind,882.0,25,Saturday,January
2020-08-08 13:00:00+02:00,2020-08-08,13:00:00,14:00:00,Solar,3740.0,221,Saturday,August
2020-01-22 03:00:00+01:00,2020-01-22,03:00:00,04:00:00,Wind,3090.0,22,Wednesday,January
2020-01-25 20:00:00+01:00,2020-01-25,20:00:00,21:00:00,Wind,1911.0,25,Saturday,January
2020-08-08 16:00:00+02:00,2020-08-08,16:00:00,17:00:00,Solar,3149.0,221,Saturday,August
2020-01-22 12:00:00+01:00,2020-01-22,12:00:00,13:00:00,Wind,3019.0,22,Wednesday,January
2020-01-26 08:00:00+01:00,2020-01-26,08:00:00,09:00:00,Wind,2486.0,26,Sunday,January
2020-08-09 01:00:00+02:00,2020-08-09,01:00:00,02:00:00,Solar,0.0,222,Sunday,August
2020-01-22 19:00:00+01:00,2020-01-22,19:00:00,20:00:00,Wind,6004.0,22,Wednesday,January
2020-01-26 16:00:00+01:00,2020-01-26,16:00:00,17:00:00,Wind,4574.0,26,Sunday,January
2020-08-09 04:00:00+02:00,2020-08-09,04:00:00,05:00:00,Solar,0.0,222,Sunday,August
2020-01-22 22:00:00+01:00,2020-01-22,22:00:00,23:00:00,Wind,6901.0,22,Wednesday,January
2020-01-27 07:00:00+01:00,2020-01-27,07:00:00,08:00:00,Wind,8011.0,27,Monday,January
2020-08-09 10:00:00+02:00,2020-08-09,10:00:00,11:00:00,Solar,2292.0,222,Sunday,August
2020-01-23 02:00:00+01:00,2020-01-23,02:00:00,03:00:00,Wind,6698.0,23,Thursday,January
2020-01-27 10:00:00+01:00,2020-01-27,10:00:00,11:00:00,Wind,8148.0,27,Monday,January
2020-08-09 12:00:00+02:00,2020-08-09,12:00:00,13:00:00,Solar,3307.0,222,Sunday,August
2020-01-23 05:00:00+01:00,2020-01-23,05:00:00,06:00:00,Wind,5210.0,23,Thursday,January
2020-01-27 21:00:00+01:00,2020-01-27,21:00:00,22:00:00,Wind,11868.0,27,Monday,January
2020-08-09 17:00:00+02:00,2020-08-09,17:00:00,18:00:00,Solar,1965.0,222,Sunday,August
2020-01-23 06:00:00+01:00,2020-01-23,06:00:00,07:00:00,Wind,5035.0,23,Thursday,January
2020-01-28 04:00:00+01:00,2020-01-28,04:00:00,05:00:00,Wind,12598.0,28,Tuesday,January
2020-08-09 20:00:00+02:00,2020-08-09,20:00:00,21:00:00,Solar,129.0,222,Sunday,August
2020-01-23 11:00:00+01:00,2020-01-23,11:00:00,12:00:00,Wind,4100.0,23,Thursday,January
2020-01-28 06:00:00+01:00,2020-01-28,06:00:00,07:00:00,Wind,12711.0,28,Tuesday,January
2020-08-10 04:00:00+02:00,2020-08-10,04:00:00,05:00:00,Solar,0.0,223,Monday,August
2020-01-23 15:00:00+01:00,2020-01-23,15:00:00,16:00:00,Wind,3048.0,23,Thursday,January
2020-01-28 12:00:00+01:00,2020-01-28,12:00:00,13:00:00,Wind,12470.0,28,Tuesday,January
2020-08-10 07:00:00+02:00,2020-08-10,07:00:00,08:00:00,Solar,121.0,223,Monday,August
2020-01-23 23:00:00+01:00,2020-01-23,23:00:00,24:00:00,Wind,2847.0,23,Thursday,January
2020-01-28 13:00:00+01:00,2020-01-28,13:00:00,14:00:00,Wind,12800.0,28,Tuesday,January
2020-08-10 14:00:00+02:00,2020-08-10,14:00:00,15:00:00,Solar,3192.0,223,Monday,August
2020-01-24 13:00:00+01:00,2020-01-24,13:00:00,14:00:00,Wind,480.0,24,Friday,January
2020-01-28 15:00:00+01:00,2020-01-28,15:00:00,16:00:00,Wind,11717.0,28,Tuesday,January
2020-08-10 21:00:00+02:00,2020-08-10,21:00:00,22:00:00,Solar,2.0,223,Monday,August
2020-01-24 15:00:00+01:00,2020-01-24,15:00:00,16:00:00,Wind,308.0,24,Friday,January
2020-01-28 17:00:00+01:00,2020-01-28,17:00:00,18:00:00,Wind,10794.0,28,Tuesday,January
2020-08-11 02:00:00+02:00,2020-08-11,02:00:00,03:00:00,Solar,0.0,224,Tuesday,August
2020-01-25 00:00:00+01:00,2020-01-25,00:00:00,01:00:00,Wind,792.0,25,Saturday,January
2020-01-28 19:00:00+01:00,2020-01-28,19:00:00,20:00:00,Wind,10846.0,28,Tuesday,January
2020-08-11 03:00:00+02:00,2020-08-11,03:00:00,04:00:00,Solar,0.0,224,Tuesday,August
