tenure,MonthlyCharges,Contract,PaymentMethod,PaperlessBilling,charge_ratio,Churn
49,101.55,Month-to-month,Credit card (automatic),0,1.0189813000532562,0
54,114.65,One year,Mailed check,1,0.9771284585937878,0
18,64.8,Month-to-month,Electronic check,0,1.0002572016460907,0
36,80.4,Month-to-month,Electronic check,0,1.0149426478717523,0
60,105.9,Month-to-month,Electronic check,1,1.0066808309726156,1
1,69.55,Month-to-month,Mailed check,0,1.0,1
52,25.05,Two year,Bank transfer (automatic),1,0.9751650545063718,0
8,94.75,Month-to-month,Electronic check,1,2.1231405471311513,0
72,105.5,Two year,Bank transfer (automatic),0,1.002047130068457,0
64,24.7,One year,Mailed check,0,1.0391890182186234,0
22,69.75,Month-to-month,Unknown,1,1.0071032909742588,0
60,60.2,Month-to-month,Bank transfer (automatic),1,0.9918050941306755,0
28,81.05,Month-to-month,Electronic check,1,0.9813607120824887,1
61,24.4,Two year,Mailed check,0,0.9526337006181136,0
24,104.15,Month-to-month,Electronic check,1,0.9980196831493038,0
28,92.9,One year,Bank transfer (automatic),0,1.064258803629094,0
30,80.8,Two year,Bank transfer (automatic),0,0.97743399339934,0
2,20.0,Month-to-month,Mailed check,0,0.95,0
1,75.1,Month-to-month,Unknown,1,1.0,0
6,19.65,Month-to-month,Mailed check,0,0.8558100084817644,0
24,69.45,Month-to-month,Bank transfer (automatic),1,0.9683525317974561,0
4,101.15,Month-to-month,Electronic check,0,0.953781512605042,1
7,99.8,Month-to-month,Electronic check,1,0.963713140566848,1
72,116.05,Two year,Bank transfer (automatic),1,1.0059002345732202,0
70,40.05,Two year,Mailed check,1,0.9986623863028358,0
64,102.1,Two year,Electronic check,0,1.0006197967678747,0
72,89.7,One year,Unknown,1,1.0202139848878977,0
44,19.9,Two year,Mailed check,0,0.991434444952033,0
13,55.95,Month-to-month,Electronic check,0,1.0096239774523956,1
17,20.65,One year,Mailed check,0,0.9417461900014245,0
1,70.45,Month-to-month,Electronic check,1,0.7806955287437899,1
9,70.05,Month-to-month,Mailed check,1,0.8952335633277818,0
24,70.45,Month-to-month,Mailed check,0,0.7779453513129878,0
1,74.7,Month-to-month,Electronic check,1,1.0,1
24,80.25,Month-to-month,Electronic check,1,0.9665109034267912,1
35,76.05,Month-to-month,Electronic check,1,1.0321029397952475,0
7,75.7,Month-to-month,Electronic check,1,1.04557463672391,0
5,96.1,Month-to-month,Electronic check,1,0.9436004162330904,1
15,69.0,Month-to-month,Bank transfer (automatic),0,0.961159420289855,1
11,19.65,Two year,Mailed check,0,1.0444136016655101,0
48,45.3,Month-to-month,Bank transfer (automatic),1,0.9864790286975719,1
20,81.45,Month-to-month,Electronic check,1,1.0261510128913442,0
72,108.5,One year,Bank transfer (automatic),1,1.0245519713261648,0
8,83.55,Month-to-month,Electronic check,1,1.0174296828246558,1
72,84.5,Two year,Credit card (automatic),1,1.007700525969757,0
15,100.15,Month-to-month,Electronic check,1,0.9419204526543518,0
72,88.6,Two year,Bank transfer (automatic),1,0.9722143842488086,0
0,52.55,Two year,Bank transfer (automatic),1,0.0,0
1,70.45,Month-to-month,Electronic check,1,1.055358410220014,1
63,104.8,Two year,Bank transfer (automatic),1,0.9992199806131105,0
2,59.0,Month-to-month,Electronic check,1,0.9673728813559322,0
2,74.4,Month-to-month,Electronic check,1,0.9368279569892473,1
61,64.05,One year,Bank transfer (automatic),0,0.9988610332603883,0
1,20.4,Month-to-month,Mailed check,0,1.0,0
22,43.75,One year,Bank transfer (automatic),1,0.9388051948051949,1
28,60.9,Month-to-month,Mailed check,0,1.047179216514192,0
70,19.8,Two year,Bank transfer (automatic),0,1.0084054834054834,0
5,28.45,Month-to-month,Electronic check,0,0.9212653778558876,1
12,70.45,Month-to-month,Bank transfer (automatic),1,1.4649278448071918,1
34,116.25,One year,Credit card (automatic),0,0.9864769133459836,0
71,80.7,Two year,Credit card (automatic),1,0.990627781559244,0
70,65.2,One year,Bank transfer (automatic),0,0.9954316389132339,0
52,84.05,Month-to-month,Bank transfer (automatic),1,0.9899784926554708,0
69,79.45,Two year,Credit card (automatic),1,1.0037394770204577,0
20,94.1,Month-to-month,Electronic check,1,0.9470775770456961,1
11,78.0,Month-to-month,Mailed check,1,0.9927738927738927,0
2,94.2,Month-to-month,Electronic check,1,0.8890658174097664,1
6,80.5,Month-to-month,Electronic check,1,1.0410973084886128,1
1,70.45,Month-to-month,Mailed check,0,0.2817601135557133,0
20,94.3,One year,Credit card (automatic),0,0.9641039236479321,0
61,70.45,Month-to-month,Electronic check,1,1.4660205470686105,0
5,74.35,Month-to-month,Electronic check,1,0.9006052454606591,1
56,105.45,Month-to-month,Bank transfer (automatic),1,1.0019897717266137,0
30,95.0,Month-to-month,Credit card (automatic),1,1.000842105263158,0
40,104.8,Month-to-month,Bank transfer (automatic),0,0.9856750954198473,1
28,54.3,One year,Mailed check,0,1.017034990791897,0
5,70.05,Month-to-month,Electronic check,0,0.86395431834404,0
27,75.2,Month-to-month,Bank transfer (automatic),1,0.9502314814814814,1
12,20.05,Month-to-month,Credit card (automatic),0,1.1032834580216124,0
67,70.45,One year,Electronic check,1,1.4807686196413248,0
29,51.6,Month-to-month,Electronic check,1,0.9636460839347767,0
55,85.5,Month-to-month,Bank transfer (automatic),0,1.0023179160021265,0
23,75.6,Month-to-month,Bank transfer (automatic),0,1.0113871635610765,1
34,100.05,Month-to-month,Electronic check,1,1.0230179028132993,1
52,91.25,One year,Electronic check,0,0.9985879873551107,0
72,115.75,Two year,Credit card (automatic),1,1.0078173746100312,0
58,94.7,One year,Credit card (automatic),1,0.9886665695663256,0
35,19.6,Two year,Mailed check,0,1.001384839650146,0
56,99.9,Two year,Bank transfer (automatic),1,1.020002145002145,0
24,21.1,Two year,Credit card (automatic),1,0.9688981042654027,0
70,20.05,Two year,Credit card (automatic),0,0.96918418240114,0
2,79.95,Month-to-month,Electronic check,1,1.0909943714821762,0
68,107.15,One year,Credit card (automatic),1,1.0128462024100353,0
1,85.0,Month-to-month,Electronic check,1,1.0,1
12,89.55,Month-to-month,Electronic check,1,0.950818909361623,0
63,81.55,Month-to-month,Bank transfer (automatic),1,0.9788619310385099,0
33,58.45,One year,Mailed check,1,1.0137646784353371,0
69,95.65,One year,Credit card (automatic),1,1.021871709205512,0
60,80.6,Two year,Bank transfer (automatic),1,1.0228908188585608,0
72,113.1,Two year,Bank transfer (automatic),1,1.0129310344827587,0
11,58.95,Month-to-month,Mailed check,1,0.9277507903462102,0
1,19.55,Month-to-month,Mailed check,0,1.0,0
10,86.05,Month-to-month,Bank transfer (automatic),1,0.969320162696107,1
13,45.55,Month-to-month,Credit card (automatic),1,1.008190492273917,1
34,78.95,One year,Bank transfer (automatic),1,0.9861788920761464,0
39,86.3,Month-to-month,Mailed check,1,0.9703776331818047,1
65,105.05,One year,Bank transfer (automatic),1,0.9876981657086369,0
50,101.9,One year,Bank transfer (automatic),1,1.0334641805691855,0
15,19.75,Month-to-month,Mailed check,0,1.0518143459915612,0
72,110.3,Two year,Bank transfer (automatic),1,1.0031857560189383,0
72,115.6,Two year,Bank transfer (automatic),1,0.987648981161092,0
55,19.35,Two year,Bank transfer (automatic),0,1.0836269673478975,0
23,25.6,Two year,Credit card (automatic),1,0.8742357336956521,0
32,80.35,Month-to-month,Bank transfer (automatic),1,0.03125,1
56,68.75,One year,Bank transfer (automatic),1,0.9890909090909091,0
1,19.9,Month-to-month,Bank transfer (automatic),0,1.0,0
38,70.6,One year,Mailed check,0,1.009467720292232,0
11,70.2,Month-to-month,Electronic check,0,0.9842657342657342,0
1,49.3,Month-to-month,Electronic check,1,1.0,0
56,107.25,One year,Electronic check,1,1.0045454545454546,0
3,70.45,Month-to-month,Mailed check,1,0.42133901111899685,0
7,69.7,Month-to-month,Credit card (automatic),0,1.0579012092641933,0
59,99.5,Two year,Credit card (automatic),1,0.998509496635721,0
7,64.3,Month-to-month,Bank transfer (automatic),0,0.9907798267051767,0
71,70.85,Two year,Credit card (automatic),1,0.9886787201685767,0
15,101.9,One year,Electronic check,0,2.3111432507165337,0
71,73.5,Two year,Credit card (automatic),0,1.0266839130018204,0
35,100.25,Month-to-month,Electronic check,1,1.0053722835767722,1
11,40.4,One year,Credit card (automatic),1,0.9509450945094511,0
60,19.25,Two year,Credit card (automatic),1,0.9551948051948052,0
47,59.6,Two year,Bank transfer (automatic),0,0.9831500785377695,0
11,64.9,One year,Credit card (automatic),0,0.9766774057991314,0
56,100.3,One year,Credit card (automatic),0,0.9995816123059392,1
28,110.85,Month-to-month,Electronic check,1,1.0324118822089052,0
61,81.05,Two year,Mailed check,1,0.960275482650863,0
31,98.05,One year,Bank transfer (automatic),0,1.0139987827145467,0
9,70.5,Month-to-month,Electronic check,1,0.9423167848699763,0
35,70.45,Month-to-month,Electronic check,1,1.3648585623035587,0
2,19.65,Month-to-month,Mailed check,1,0.9872773536895675,0
12,19.0,Month-to-month,Mailed check,0,1.024342105263158,1
1,75.3,Month-to-month,Mailed check,0,1.0,1
4,89.2,Month-to-month,Electronic check,1,0.9702914798206277,1
1,70.45,Month-to-month,Mailed check,1,0.26969481902058196,0
3,20.0,Month-to-month,Mailed check,1,1.0283333333333333,0
1,85.7,Month-to-month,Electronic check,1,1.0,1
52,70.45,Two year,Credit card (automatic),1,0.9123901293880001,0
5,20.1,One year,Mailed check,0,0.8467661691542288,0
72,99.15,Two year,Electronic check,1,1.0396845408191853,0
71,90.4,Two year,Electronic check,0,1.038895986538701,0
72,111.9,Two year,Credit card (automatic),1,1.0017686922847782,0
46,24.9,One year,Electronic check,0,1.0256678889470927,0
63,83.5,Two year,Credit card (automatic),0,1.033171751734626,0
30,84.3,Month-to-month,Credit card (automatic),1,0.9642546461051799,0
1,45.6,Month-to-month,Mailed check,0,1.0,0
12,61.65,Month-to-month,Mailed check,1,0.9647877804812112,1
16,54.85,Two year,Mailed check,0,1.043926618049225,0
4,65.55,Month-to-month,Mailed check,0,0.9046529366895499,0
51,90.35,One year,Credit card (automatic),1,1.0014540403875996,0
65,20.4,Two year,Credit card (automatic),1,1.0667043740573152,0
16,74.55,Month-to-month,Credit card (automatic),1,0.9813044936284373,0
2,19.95,One year,Mailed check,0,1.1954887218045114,0
66,74.25,One year,Bank transfer (automatic),1,0.9915824915824916,0
46,108.65,Two year,Electronic check,0,0.98105204185758,0
32,109.55,One year,Bank transfer (automatic),1,1.0292104062072114,0
72,86.65,Two year,Credit card (automatic),0,0.9768304802205552,0
38,81.0,Two year,Credit card (automatic),0,1.0022417153996102,0
51,47.85,One year,Credit card (automatic),0,0.9657426188866352,0
72,114.55,Two year,Bank transfer (automatic),0,1.0070869101314321,0
65,105.25,Month-to-month,Bank transfer (automatic),0,0.9919824593458797,1
9,29.95,Month-to-month,Electronic check,1,0.9235763309219068,1
9,65.0,Month-to-month,Mailed check,0,1.1334188034188033,1
66,20.55,Two year,Mailed check,0,1.0005898400058983,0
44,109.8,One year,Credit card (automatic),1,1.0060336976320583,0
50,70.45,Two year,Bank transfer (automatic),0,0.9703903477643718,0
15,48.85,Month-to-month,Mailed check,0,0.8616854315933128,0
8,25.25,Month-to-month,Credit card (automatic),1,0.9222772277227723,0
66,102.85,One year,Credit card (automatic),1,1.027791281801977,0
57,87.55,Month-to-month,Bank transfer (automatic),1,0.9788591982526278,0
7,78.55,Month-to-month,Bank transfer (automatic),1,0.9510775666090753,0
10,34.55,Month-to-month,Unknown,1,1.049493487698987,0
62,92.05,One year,Unknown,1,1.0085332305374008,0
40,85.05,One year,Unknown,1,0.9863756613756614,0
20,19.7,Two year,Mailed check,0,1.0328680203045686,0
7,20.0,Month-to-month,Bank transfer (automatic),0,0.9828571428571428,1
25,95.15,Month-to-month,Electronic check,1,1.007125591171834,0
23,84.25,Month-to-month,Electronic check,0,1.0156624951619146,0
66,104.6,One year,Credit card (automatic),0,0.987810707456979,0
72,111.65,Two year,Electronic check,0,0.9881387769318803,0
49,90.05,Month-to-month,Credit card (automatic),0,1.0305499212455667,1
43,110.75,Month-to-month,Bank transfer (automatic),1,0.9843876318966874,1
46,55.0,Month-to-month,Bank transfer (automatic),0,0.9778458498023714,0
72,89.85,Two year,Credit card (automatic),0,1.014484016570828,0
10,20.35,One year,Unknown,0,0.8663390663390664,0
40,54.55,One year,Bank transfer (automatic),1,1.0248395967002748,0
65,105.5,Month-to-month,Unknown,1,1.0186875683558148,1
31,99.45,Two year,Bank transfer (automatic),0,1.0087416273374528,0
68,70.9,Two year,Credit card (automatic),0,1.018698664232971,0
56,104.55,One year,Bank transfer (automatic),1,0.9897263783562205,1
10,85.25,Month-to-month,Electronic check,1,1.0032844574780058,1
68,70.45,Two year,Bank transfer (automatic),0,0.3382039827996493,0
43,56.15,Month-to-month,Electronic check,0,1.0351425790552715,1
1,89.55,Month-to-month,Electronic check,1,1.0,1
49,89.85,One year,Bank transfer (automatic),1,0.9737771569395706,0
15,70.45,Month-to-month,Electronic check,1,0.3736456115448309,0
20,94.55,Month-to-month,Unknown,1,1.004574299312533,1
1,45.7,Month-to-month,Mailed check,1,1.0,1
50,69.65,One year,Electronic check,1,0.9884134960516869,0
2,89.5,Month-to-month,Electronic check,0,0.9022346368715084,1
24,70.0,Month-to-month,Credit card (automatic),0,1.0313095238095238,0
3,69.55,Month-to-month,Bank transfer (automatic),1,1.0654205607476637,1
1,74.6,Month-to-month,Mailed check,1,1.0,1
35,20.1,Two year,Mailed check,0,0.9314854299928926,0
17,24.8,Month-to-month,Mailed check,0,1.127253320683112,0
8,19.65,Month-to-month,Electronic check,0,1.0451653944020358,1
10,95.1,Month-to-month,Credit card (automatic),1,0.9096740273396425,0
68,88.85,Two year,Credit card (automatic),1,1.0150451852097058,0
45,78.8,One year,Bank transfer (automatic),0,1.0145234066553863,0
2,70.45,One year,Mailed check,0,0.25479063165365506,1
37,20.35,Month-to-month,Bank transfer (automatic),0,0.9265555481771697,0
4,24.25,Month-to-month,Mailed check,1,0.9902061855670102,1
10,70.45,Month-to-month,Mailed check,0,0.6085166784953868,0
1,20.05,Month-to-month,Mailed check,0,1.0,0
65,69.55,Two year,Mailed check,1,0.986373942376818,0
57,19.5,Two year,Bank transfer (automatic),0,1.0504723346828608,0
3,74.75,Month-to-month,Mailed check,1,1.0617614269788183,0
2,69.65,Month-to-month,Electronic check,0,1.0419956927494616,1
49,30.2,Month-to-month,Bank transfer (automatic),1,0.9819570212190837,0
4,45.65,Month-to-month,Mailed check,0,1.0462760131434832,1
70,57.8,Two year,Bank transfer (automatic),0,0.9983440434997529,0
53,19.85,One year,Bank transfer (automatic),1,0.9880233829190627,0
53,25.55,Two year,Credit card (automatic),0,0.9866706051766789,0
1,75.05,Month-to-month,Mailed check,1,1.0,1
22,24.85,Month-to-month,Credit card (automatic),1,0.9025059447594658,0
52,49.15,Month-to-month,Electronic check,1,0.9980827920807577,1
65,110.35,Two year,Electronic check,1,1.0102331741661148,0
48,24.55,One year,Bank transfer (automatic),0,1.02168194161575,0
2,34.7,Month-to-month,Electronic check,1,0.8969740634005763,1
3,107.95,Month-to-month,Mailed check,0,0.9683495445422263,0
45,81.4,Month-to-month,Bank transfer (automatic),0,1.0308080808080806,0
1,80.0,Month-to-month,Electronic check,0,1.0,1
61,73.8,Two year,Bank transfer (automatic),1,1.0253787373939314,0
3,64.4,Month-to-month,Credit card (automatic),1,1.0126811594202898,0
40,103.75,One year,Credit card (automatic),1,1.0092530120481926,0
1,71.1,Month-to-month,Mailed check,0,1.0,0
1,49.9,Month-to-month,Electronic check,1,1.0,0
51,24.6,One year,Bank transfer (automatic),1,1.0094053881715288,0
2,49.25,Month-to-month,Electronic check,1,0.9248730964467005,1
52,30.1,One year,Mailed check,0,1.037183746486072,0
51,83.4,Month-to-month,Bank transfer (automatic),0,0.9755607278882774,0
1,20.45,Month-to-month,Mailed check,1,1.0,0
31,75.25,One year,Bank transfer (automatic),1,1.0050369735290965,0
47,20.55,One year,Unknown,0,1.0488688719780503,0
3,75.1,Month-to-month,Credit card (automatic),1,1.201509098979139,1
22,20.05,One year,Mailed check,1,0.9453638630695986,0
1,20.65,Month-to-month,Mailed check,1,1.0,0
72,85.15,Two year,Bank transfer (automatic),1,1.0302407516147973,0
3,50.15,Month-to-month,Electronic check,1,1.1176470588235294,1
47,84.95,One year,Bank transfer (automatic),1,1.0063616896046486,0
72,66.5,Two year,Credit card (automatic),1,1.0049289891395154,0
66,63.3,Two year,Bank transfer (automatic),1,1.0028483891043132,0
35,83.15,Month-to-month,Electronic check,0,0.9787647109354866,0
29,84.9,Month-to-month,Electronic check,1,1.0219731123837372,0
2,20.55,Month-to-month,Mailed check,1,0.8175182481751825,0
4,49.25,Month-to-month,Mailed check,0,1.0581218274111674,0
25,79.85,Month-to-month,Bank transfer (automatic),1,1.0095679398872888,1
65,59.6,Two year,Mailed check,1,0.965358802271554,0
27,104.65,One year,Bank transfer (automatic),1,1.048999309868875,0
29,75.3,Month-to-month,Credit card (automatic),1,1.0364976874112746,0
29,80.1,Month-to-month,Credit card (automatic),0,0.9521718541478327,0
1,19.55,Month-to-month,Mailed check,0,1.0,1
20,81.0,Month-to-month,Mailed check,1,1.039320987654321,0
58,24.7,Two year,Credit card (automatic),1,1.0603099260086557,0
14,86.0,Month-to-month,Mailed check,1,0.9668189368770764,0
72,25.4,Two year,Mailed check,0,0.9355314960629922,0
46,89.15,Month-to-month,Credit card (automatic),1,1.0352727450071935,0
71,58.25,Two year,Bank transfer (automatic),0,1.0024542102399805,0
32,85.65,Month-to-month,Bank transfer (automatic),1,0.9720884413309983,0
26,50.35,Month-to-month,Credit card (automatic),1,0.9758612787411197,0
68,80.35,Month-to-month,Credit card (automatic),1,1.022969361982503,0
2,20.2,One year,Mailed check,0,0.8601485148514851,0
61,20.55,Two year,Credit card (automatic),0,1.0418012843524391,0
4,85.95,Month-to-month,Electronic check,1,1.1090750436300174,1
3,45.35,Month-to-month,Electronic check,1,1.040058801911062,1
33,94.5,Month-to-month,Electronic check,1,0.9958473625140293,1
9,21.25,Month-to-month,Mailed check,1,1.0695424836601308,0
22,26.25,Two year,Mailed check,0,1.0491774891774892,0
5,80.85,Month-to-month,Electronic check,1,0.8808905380333952,0
30,91.7,Month-to-month,Credit card (automatic),0,1.0025990548891313,1
